start_time,end_time,start_x,start_y,end_x,end_y,money
732,2295,40,44,71,74,46.12
732,1512,59,66,81,64,18.52
733,1531,53,47,83,66,29.56
734,1451,44,97,38,79,24.04
735,1528,81,48,89,62,15.76
735,1770,39,38,13,62,29.56
738,1115,30,14,33,23,13.0
738,1250,48,72,40,50,18.52
738,1142,28,81,17,69,15.76
741,1162,65,45,67,57,13.0
741,2615,94,38,94,38,13.0
745,895,71,23,67,23,13.0
745,1358,37,0,64,10,24.04
745,1707,31,85,18,35,37.84
746,948,62,90,68,91,13.0
747,1137,28,87,37,81,13.0
747,1717,83,36,46,18,37.84
747,1299,56,66,51,85,21.28
748,1362,39,35,42,14,18.52
749,3103,72,64,42,35,71.88
751,12931,85,78,85,78,13.0
751,1673,90,50,92,24,18.52
752,2432,40,53,81,32,43.36
753,1959,55,62,23,13,46.12
753,1827,65,49,48,9,35.08
754,886,76,60,78,62,13.0
755,1728,48,48,50,21,21.28
755,1805,26,75,44,37,32.32
756,1671,81,62,89,94,26.8
756,1199,65,41,56,44,13.0
756,1462,66,43,81,27,21.28
756,2636,98,51,25,15,75.79
756,2167,77,78,58,84,37.84
757,757,31,37,31,37,13.0
757,2206,71,58,75,55,29.56
758,1305,63,48,63,48,13.0
758,1178,18,48,4,47,13.0
763,1401,73,62,68,87,18.52
763,1364,33,65,18,58,15.76
764,2869,31,85,68,14,69.58
765,888,17,19,15,23,13.0
766,1010,3,47,3,49,13.0
767,4725,32,96,32,96,13.0
768,1418,65,97,78,78,18.52
768,1564,63,51,63,51,13.0
768,768,14,31,14,31,13.0
768,1113,68,23,80,29,13.0
768,1300,68,52,83,34,21.28
769,1281,96,95,92,84,13.0
769,1503,15,69,44,91,32.32
771,1749,22,37,1,35,26.8
771,2790,18,57,24,75,93.04
771,1617,69,57,69,95,24.04
772,1841,65,83,73,53,24.04
773,1155,83,31,81,28,13.0
774,1568,68,19,89,62,35.08
775,1149,47,49,40,64,18.52
776,776,73,62,73,62,13.0
776,1190,75,53,69,50,13.0
776,956,23,66,28,63,13.0
777,1258,68,93,50,93,18.52
779,2348,96,29,45,41,43.36
780,2244,90,61,61,37,26.8
781,2340,11,50,70,14,57.85
783,1077,4,43,10,39,13.0
783,1167,96,29,94,56,18.52
784,1804,18,37,34,5,29.56
785,1718,47,37,48,23,15.3
786,945,70,66,76,65,13.0
787,1139,74,39,87,38,13.0
787,1565,20,87,72,91,37.84
788,1333,82,46,96,32,21.28
789,1056,76,63,65,64,13.0
789,2536,19,69,47,37,42.9
792,1092,61,73,61,83,13.0
793,913,9,53,5,54,13.0
793,1083,40,54,37,38,13.0
794,2397,11,56,11,56,13.0
794,1750,45,24,15,8,32.32
794,2566,68,92,67,12,60.15
795,1950,76,59,36,42,46.12
796,2165,31,59,66,97,46.12
797,1267,58,79,46,88,15.76
798,1237,82,62,83,76,13.0
798,1352,74,67,49,66,21.28
798,1795,25,33,64,19,37.84
799,1267,99,46,92,51,13.0
800,1262,84,51,80,61,13.0
802,1104,43,66,65,71,18.52
803,1165,76,97,76,97,13.0
803,2045,76,60,56,37,29.56
804,1768,33,87,76,70,37.84
806,1646,99,59,71,58,21.28
806,1095,52,26,53,17,13.0
807,1047,16,98,17,99,13.0
809,2024,84,24,63,97,50.03
811,1209,88,64,96,56,13.0
811,1375,91,48,94,54,13.0
812,992,40,73,38,82,13.0
815,1412,85,56,74,73,21.28
816,2301,89,51,61,10,42.9
820,1397,54,62,73,62,15.76
821,1384,86,48,96,49,13.0
821,1739,81,62,81,62,18.06
822,2082,81,50,17,78,61.76
822,1422,52,33,55,51,13.0
823,2588,73,57,46,15,53.94
824,1424,83,59,65,94,32.32
824,1805,75,51,99,26,26.8
824,1308,83,41,78,38,13.0
825,1222,66,19,34,14,21.28
827,1331,46,13,32,6,15.76
827,1083,79,26,77,30,13.0
829,1495,78,83,83,39,29.56
829,884,83,70,83,70,13.0
830,1266,90,49,91,57,13.0
830,2603,91,43,90,64,61.76
831,1410,95,84,74,83,18.52
832,1223,80,48,86,27,18.52
832,1207,61,69,53,72,13.0
833,1552,27,56,42,38,24.04
835,931,45,51,45,51,13.0
835,1564,46,15,79,25,26.8
836,1188,68,14,64,8,13.0
836,1372,75,71,56,69,15.76
837,2217,92,55,76,61,25.88
837,1369,56,79,68,94,15.76
838,1761,76,60,83,36,24.04
841,1240,88,63,79,64,13.0
841,1381,64,18,76,20,13.0
842,960,89,39,92,37,13.0
843,1804,20,82,86,72,46.12
843,1178,31,85,31,85,13.0
844,1555,33,88,24,59,26.8
846,1988,38,69,31,39,24.04
848,1328,29,30,43,33,13.0
849,1788,78,65,56,61,20.82
849,1245,92,93,90,88,13.0
849,1792,10,75,28,57,24.04
852,1394,82,71,70,64,13.0
852,1695,87,73,88,50,18.06
852,1422,56,80,68,96,18.52
852,1194,31,96,35,87,13.0
853,1205,83,35,86,29,13.0
854,1439,82,71,68,48,24.04
855,975,18,61,25,61,13.0
856,2441,81,90,38,32,61.76
856,1390,19,94,31,81,15.76
857,1493,76,34,43,25,26.8
858,1179,83,62,73,83,15.76
859,1204,83,25,77,19,13.0
859,1087,53,16,47,15,13.0
860,1149,90,36,97,43,13.0
860,985,49,45,51,46,13.0
862,2228,45,24,68,48,37.84
863,2409,31,96,47,28,46.12
864,1014,28,65,21,66,13.0
864,1559,72,40,80,56,15.76
864,1544,77,10,80,1,13.0
865,1221,81,62,76,66,13.0
865,1920,80,64,94,33,26.8
867,1169,48,47,50,45,13.0
867,3433,60,79,44,96,75.79
868,1708,84,55,62,62,21.28
871,2012,91,43,37,29,43.36
873,1486,22,89,33,88,13.0
873,1534,86,71,94,91,18.52
873,1325,31,21,31,21,13.0
874,1677,26,39,14,5,29.56
875,1042,3,34,0,37,13.0
876,1403,74,42,65,49,15.76
876,1603,32,34,45,15,24.04
878,1145,74,78,68,72,13.0
879,1513,78,64,86,32,26.8
880,2662,90,90,32,76,69.58
880,1414,39,57,28,39,21.28
880,2230,10,59,34,96,40.6
883,1254,80,62,85,54,13.0
883,1452,83,59,96,89,26.8
887,1082,74,82,66,83,13.0
887,1360,47,89,54,79,13.0
889,1406,55,35,47,21,13.0
892,1870,35,87,65,66,35.08
893,1765,78,84,85,39,29.56
894,1794,65,88,84,59,26.8
895,2083,27,39,24,19,24.04
895,1525,47,72,76,61,24.04
896,2336,23,61,31,85,45.66
897,1417,40,38,61,38,15.76
898,1680,17,41,22,86,35.08
899,1203,15,51,12,56,13.0
900,3280,28,30,56,59,81.31
901,2600,66,52,64,12,37.38
902,1156,22,45,16,41,13.0
903,1313,56,78,40,64,18.52
904,1772,83,62,61,38,26.8
905,1446,51,18,83,40,29.56
906,1177,82,50,83,58,13.0
907,2587,89,38,67,66,35.08
907,2353,55,85,68,96,29.1
908,1821,55,85,37,40,35.08
908,2530,25,41,57,9,37.84
909,1509,67,28,83,30,15.76
909,1222,56,12,59,0,13.0
912,1671,94,82,82,61,21.28
913,1276,45,90,61,95,13.0
913,2557,62,52,19,94,50.03
919,1496,77,84,90,92,15.76
919,1341,8,32,8,32,13.0
919,1343,83,52,81,34,13.0
920,1430,8,57,24,61,13.0
922,1206,76,46,68,49,13.0
923,1643,18,32,20,15,18.52
923,1134,12,13,2,14,13.0
926,2036,40,73,46,87,26.8
927,1935,24,73,66,76,35.08
928,2010,68,23,28,37,40.6
929,1766,73,61,95,80,24.04
932,1176,90,43,90,47,13.0
932,2157,82,62,70,67,26.34
933,1486,83,59,87,26,24.04
933,1446,80,62,79,78,15.76
933,2749,81,62,29,32,50.03
934,1764,87,29,65,10,24.04
934,1681,27,73,34,41,32.32
936,1179,76,80,81,72,13.0
937,1781,88,48,62,27,32.32
940,1714,80,65,58,66,18.52
941,4181,90,99,40,51,146.17
945,1213,72,32,67,29,13.0
948,1797,22,49,3,62,24.04
948,3800,46,37,14,8,93.73
948,2446,89,39,48,6,50.03
949,3054,32,76,86,38,112.59
950,1444,90,47,89,56,13.0
950,2242,68,66,66,58,21.28
951,1613,36,45,65,44,21.28
951,2092,76,47,71,92,43.36
954,2246,36,65,52,14,43.36
955,2037,51,14,69,8,23.58
955,1015,68,41,70,41,13.0
955,1266,32,92,33,96,13.0
956,2549,21,74,78,34,77.4
958,1825,74,18,81,78,37.84
958,2077,65,59,39,36,32.32
959,2335,76,62,34,60,31.86
960,1425,66,71,77,62,13.0
961,1527,39,64,24,72,15.76
961,4173,44,56,77,30,136.05
961,1355,78,66,74,64,13.0
962,2021,45,44,45,12,26.34
962,2127,69,60,79,45,26.8
964,1589,41,46,25,85,32.32
964,2433,68,7,39,44,40.6
965,2053,74,17,61,84,57.85
965,1381,58,35,61,47,13.0
966,1475,61,86,58,97,13.0
967,5588,27,38,92,75,119.49
970,3105,25,61,99,28,77.4
972,1786,40,76,72,52,35.08
974,993,74,74,74,74,13.0
977,1998,71,72,30,40,43.36
977,1174,98,43,92,43,13.0
977,1221,84,69,82,71,13.0
978,1341,80,62,76,60,13.0
979,4995,75,53,60,71,146.86
979,1184,87,39,83,42,13.0
980,1929,58,30,86,29,24.04
982,2193,56,65,92,56,29.56
983,1260,74,47,81,47,13.0
983,2135,74,19,72,34,26.8
983,3203,80,62,89,48,85.91
984,1570,38,0,37,42,26.8
986,1913,41,33,19,62,29.56
987,1767,90,44,72,94,37.84
987,1386,36,87,37,71,13.0
988,1708,32,78,20,66,15.76
990,1435,43,50,41,37,15.76
991,1680,57,22,43,36,15.76
992,1743,76,60,66,39,26.8
993,1212,94,39,94,39,13.0
994,1420,73,64,67,44,18.52
994,1696,50,67,85,78,26.8
995,2004,30,93,30,93,13.0
995,1337,81,24,90,20,13.0
996,1358,46,37,37,37,13.0
998,2018,62,39,88,58,26.8
999,1221,85,47,88,51,13.0
999,1964,50,79,4,72,37.84
999,1731,51,84,51,84,13.0
1000,2750,77,64,20,88,60.15
1001,1949,76,47,99,51,18.52
1006,3786,66,71,82,48,85.91
1009,1348,74,41,68,36,13.0
1010,1010,15,18,15,18,13.0
1010,1229,57,72,61,71,13.0
1013,1697,44,98,37,94,18.52
1015,2784,22,36,51,26,46.12
1015,2437,64,48,16,16,50.03
1016,4007,73,63,76,59,52.1
1017,2640,88,52,27,38,50.03
1018,1479,80,58,89,52,13.0
1019,2470,81,59,91,52,35.08
1019,1439,86,56,99,56,13.0
1020,1603,65,44,65,65,15.76
1020,1717,61,84,68,94,15.3
1021,2001,36,46,50,65,18.52
1021,1289,94,34,94,34,13.0
1022,1448,88,73,97,77,13.0
1023,1571,53,15,68,27,18.52
1023,1683,37,25,48,48,21.28
1025,1616,62,82,32,74,29.56
1027,1947,73,19,64,23,21.28
1027,1464,56,65,50,84,15.76
1027,1239,68,75,72,83,13.0
1028,1251,81,39,87,39,13.0
1028,1525,45,61,37,71,13.0
1031,1396,90,62,83,71,13.0
1032,3119,81,75,83,25,104.77
1036,1347,77,25,74,20,13.0
1037,1218,31,80,23,80,13.0
1037,1417,16,98,20,90,13.0
1038,1794,83,34,94,91,40.6
1039,1764,10,69,27,46,26.8
1043,1043,83,39,83,39,13.0
1046,1551,34,56,50,68,21.28
1048,1829,15,70,44,56,26.8
1048,1960,73,82,39,49,40.6
1049,2268,74,39,70,14,26.34
1049,1468,89,36,77,29,13.0
1051,1205,96,39,90,40,13.0
1053,2374,80,47,72,77,50.03
1054,1933,63,66,85,40,29.56
1054,2364,21,91,80,72,53.94
1055,1603,63,81,66,66,13.0
1055,1564,90,47,86,61,15.76
1055,1567,47,63,49,43,15.76
1055,1593,90,52,89,28,15.76
1056,1116,68,99,65,99,13.0
1056,1529,72,62,71,40,15.76
1056,1912,91,95,85,62,26.8
1056,1794,63,41,81,51,15.76
1058,2079,35,38,50,16,37.84
1058,1874,46,90,24,61,32.32
1059,1966,84,40,84,40,13.0
1059,2251,22,88,62,57,46.12
1059,2128,65,90,96,62,37.84
1059,1308,46,4,35,1,13.0
1060,2022,59,38,90,48,29.56
1061,3733,41,72,40,73,70.5
1061,1811,53,87,65,91,15.76
1061,1292,33,51,32,44,13.0
1062,1437,34,92,63,92,21.28
1063,1517,24,90,18,83,13.0
1064,1555,53,79,41,73,15.76
1064,1623,53,23,54,40,13.0
1066,1911,70,12,25,15,35.08
1068,2340,44,93,28,47,57.85
1068,2054,84,40,90,88,35.08
1068,1578,15,51,39,56,18.52
1069,1622,3,49,20,50,15.76
1069,1549,32,51,20,73,21.28
1071,1349,69,73,68,72,13.0
1071,1135,81,24,83,22,13.0
1072,2272,3,55,10,59,20.82
1073,1973,73,47,74,66,15.76
1073,1705,61,38,41,37,18.52
1075,2455,74,56,89,13,35.08
1077,1960,74,56,71,89,26.8
1079,1207,53,96,53,91,13.0
1079,2459,95,56,65,62,31.86
1081,2058,65,72,35,36,40.6
1082,1224,13,57,19,57,13.0
1083,1593,74,64,74,65,13.0
1084,1873,63,82,90,52,32.32
1084,1354,47,66,46,74,13.0
1085,2860,5,43,89,94,89.13
1085,1554,56,35,41,41,13.0
1086,1086,73,61,73,61,13.0
1088,1149,36,71,35,70,13.0
1090,2082,65,82,43,69,24.04
1091,1091,47,71,47,71,13.0
1092,1346,54,90,63,90,13.0
1094,1479,69,48,58,43,13.0
1094,1629,74,66,80,56,13.0
1095,1614,42,73,35,78,13.0
1096,1189,44,7,46,6,13.0
1096,1490,74,16,78,25,13.0
1098,2431,24,90,42,3,85.22
1100,1915,20,90,13,77,15.76
1103,1356,90,93,88,99,13.0
1103,1640,28,62,44,61,13.0
1104,1497,86,25,83,20,13.0
1105,1628,64,14,55,14,15.76
1108,1918,80,64,76,48,18.06
1108,1443,30,87,40,82,13.0
1110,1711,40,30,16,24,18.52
1110,1228,46,95,44,93,13.0
1110,1494,54,31,48,36,13.0
1111,1699,71,75,94,92,24.04
1112,1331,71,25,72,15,13.0
1114,1224,76,64,77,66,13.0
1114,1775,62,89,71,75,15.76
1114,1551,92,83,81,72,13.0
1118,1543,70,79,55,79,13.0
1119,2328,36,65,95,82,43.36
1119,2331,31,59,13,21,32.32
1125,2486,74,57,46,18,46.12
1127,2027,81,39,72,15,24.04
1127,1228,76,60,74,62,13.0
1128,1788,76,62,50,62,18.52
1129,2458,8,53,65,56,43.36
1130,1550,34,34,34,21,13.0
1133,2156,68,41,35,56,29.56
1134,1923,95,83,78,77,21.28
1135,1633,39,87,64,95,21.28
1137,1800,87,95,82,75,18.52
1138,2032,46,77,46,77,13.0
1139,1467,74,57,74,66,13.0
1139,1609,65,72,73,80,13.0
1143,1387,32,46,22,48,13.0
1148,2228,46,74,99,99,43.36
1148,2092,74,62,70,96,35.08
1148,2048,27,71,39,36,29.56
1148,1508,73,47,71,50,13.0
1149,1852,89,34,77,11,24.04
1152,1560,65,61,74,70,13.0
1152,1287,23,15,21,13,13.0
1154,1654,60,57,60,57,13.0
1154,2596,78,58,25,36,43.36
1156,1757,78,80,63,93,18.52
1158,2634,22,24,44,56,40.14
1158,1523,99,96,99,80,13.0
1158,2238,61,53,35,87,32.32
1158,1836,44,18,47,41,13.0
1160,1581,65,71,65,84,13.0
1160,1594,50,90,67,97,18.52
1160,3453,89,99,20,67,75.79
1161,1461,37,30,43,30,13.0
1162,1677,99,39,85,40,13.0
1163,1991,80,62,61,97,35.08
1164,2635,32,76,74,18,73.49
1165,1722,40,75,52,79,13.0
1165,1877,86,49,74,59,15.3
1166,2068,52,40,75,19,26.8
1166,1329,22,27,15,25,13.0
1167,1940,85,77,76,42,29.56
1168,1824,28,85,29,59,18.52
1169,1298,20,37,22,31,13.0
1169,1470,38,42,38,42,13.0
1171,1840,72,19,45,6,26.8
1173,2779,71,52,40,82,52.33
1175,1687,73,31,64,18,15.76
1176,1356,28,32,26,34,13.0
1178,2144,28,65,70,96,40.6
1179,1758,58,30,63,39,13.0
1184,1666,49,95,50,76,15.76
1186,2140,51,84,88,73,32.32
1187,1494,44,30,54,34,13.0
1187,1851,68,46,68,46,13.0
1187,2360,33,84,31,34,32.32
1191,1704,16,57,16,57,13.0
1192,1461,16,81,11,76,13.0
1194,1269,37,87,39,85,13.0
1194,2307,11,28,20,67,35.08
1200,1799,62,52,68,71,15.76
1201,2342,76,60,44,98,37.84
1201,1936,87,27,64,21,21.28
1202,1527,88,73,75,81,13.0
1203,1617,64,41,83,44,15.76
1203,1383,66,66,61,66,13.0
1203,2104,89,47,49,75,40.6
1203,1358,67,4,72,4,13.0
1205,2450,65,52,59,66,24.04
1206,1716,85,77,98,61,21.28
1208,1869,78,62,67,65,13.0
1208,1468,97,49,98,43,13.0
1208,2204,48,39,77,62,32.32
1208,1795,45,95,59,71,24.04
1209,2700,90,60,40,56,35.08
1210,2078,80,62,91,49,24.04
1212,2438,58,95,88,51,43.36
1212,2273,66,66,92,54,24.04
1213,2537,92,95,27,79,53.94
1213,2812,82,47,27,82,61.76
1214,2147,83,41,98,53,21.28
1215,1740,15,20,3,16,15.76
1215,1537,82,51,85,39,13.0
1215,1787,62,44,42,44,15.76
1216,2089,64,52,29,56,29.56
1216,1427,68,74,69,66,13.0
1218,1333,39,87,36,85,13.0
1225,2966,28,37,79,45,43.36
1227,2884,74,34,68,72,43.36
1227,1467,43,82,38,85,13.0
1228,1685,82,62,79,29,24.04
1229,1949,60,99,53,85,18.52
1229,2025,84,46,66,91,29.56
1230,2524,83,56,52,23,50.03
1230,1675,32,73,40,69,13.0
1231,2374,68,82,50,79,29.1
1232,2063,39,65,48,89,23.58
1233,1565,50,6,53,17,13.0
1233,2553,58,42,95,43,35.08
1234,1454,83,46,88,48,13.0
1235,2222,55,79,61,39,40.6
1235,1836,39,26,42,15,15.3
1237,2097,72,57,52,37,26.8
1238,2438,66,41,46,69,26.8
1240,2059,63,47,60,23,21.28
1240,2020,20,81,16,78,24.04
1241,1912,71,52,74,25,21.28
1241,1617,64,62,78,62,13.0
1242,1362,87,51,90,48,13.0
1242,2175,65,51,81,63,20.82
1243,1861,72,19,41,12,24.04
1244,1826,21,63,11,54,13.0
1244,2130,44,22,54,33,18.52
1245,2275,58,42,82,59,29.56
1245,1371,61,87,64,90,13.0
1246,2824,41,30,83,32,50.03
1248,1983,76,62,88,49,21.28
1249,2145,94,49,94,49,13.0
1251,1821,71,57,88,61,15.76
1251,2173,61,99,16,70,43.36
1252,1627,67,96,68,78,13.0
1253,1369,82,48,83,48,13.0
1253,1793,17,43,4,47,13.0
1256,2636,35,64,82,42,43.36
1258,5153,12,43,96,39,163.42
1258,2028,21,19,35,36,21.28
1258,2223,65,60,75,86,21.28
1263,1563,36,37,39,42,13.0
1263,1894,78,66,93,57,15.76
1265,1618,40,76,51,79,13.0
1266,2949,56,65,44,26,31.86
1266,1732,87,46,93,42,15.76
1266,2328,80,62,35,53,40.6
1266,2692,88,29,77,20,19.9
1268,1512,68,79,67,76,13.0
1268,2468,72,15,33,61,57.85
1268,1488,94,76,99,80,13.0
1269,1796,27,73,20,83,13.0
1269,1818,66,39,87,34,18.52
1274,2369,77,61,39,82,37.84
1274,1883,41,55,43,66,15.76
1274,1713,41,73,47,63,13.0
1274,1437,26,80,26,73,13.0
1274,1432,13,49,16,49,13.0
1276,1464,12,77,14,76,13.0
1277,1434,37,51,40,53,13.0
1279,2114,33,79,51,43,32.32
1280,2765,70,24,58,11,25.42
1281,2219,40,71,45,15,40.6
1284,2156,60,77,11,57,40.6
1285,2022,84,38,76,61,24.04
1285,1646,36,82,36,82,13.0
1286,2530,64,71,48,49,34.62
1288,1773,27,73,33,83,13.0
1288,2309,45,43,33,38,32.32
1288,2128,46,76,58,83,18.52
1289,1878,52,26,38,10,24.04
1290,2193,24,92,22,41,40.6
1290,1399,95,39,98,40,13.0
1291,1747,72,60,64,77,18.52
1293,2057,53,7,30,23,26.8
1295,2238,81,42,93,82,35.08
1296,2350,18,50,48,31,29.56
1296,1766,70,23,57,14,15.76
1299,1904,14,67,13,76,13.0
1299,2863,27,86,43,30,46.12
1300,1300,67,30,67,30,13.0
1301,1617,24,86,27,69,13.0
1302,2677,95,84,23,67,61.76
1303,2203,83,40,91,94,35.08
1305,1665,68,71,75,71,13.0
1307,2204,78,62,55,75,26.34
1309,1928,50,89,20,77,26.8
1309,1789,86,76,83,43,21.28
1310,2231,76,64,90,99,32.32
1315,2611,22,48,65,53,32.32
1315,4316,46,57,68,97,117.19
1315,2350,65,66,38,56,24.04
1318,2271,94,85,82,62,24.04
1318,2212,48,40,52,14,21.28
1319,2064,39,48,35,70,15.3
1320,1611,25,65,39,64,13.0
1320,2036,73,62,90,54,15.76
1320,1503,50,15,43,15,13.0
1321,1379,42,52,42,52,13.0
1321,2229,36,87,88,61,43.36
1321,2484,71,66,64,23,34.62
1321,1801,35,47,35,46,13.0
1322,2622,56,71,38,37,29.56
1323,2910,78,61,15,37,50.03
1324,1726,88,65,95,77,13.0
1325,1677,65,57,65,44,13.0
1329,1448,83,26,82,29,13.0
1330,2078,48,42,48,42,13.0
1334,1514,51,23,53,23,13.0
1335,1515,43,30,39,30,13.0
1336,2476,60,23,6,23,43.36
1338,1758,96,40,94,16,18.52
1340,1667,44,83,46,89,13.0
1340,2455,56,63,33,50,26.34
1341,1405,73,66,75,66,13.0
1343,2788,48,37,31,98,19.9
1343,2172,44,87,22,38,40.6
1344,1792,22,48,22,48,13.0
1346,1797,73,91,59,86,13.0
1346,1877,83,58,83,35,15.76
1353,1713,58,97,55,85,13.0
1355,2004,77,66,82,41,18.52
1357,1634,80,62,77,56,13.0
1358,3266,1,91,98,43,104.77
1362,1482,33,65,39,63,13.0
1364,2786,61,68,24,95,40.6
1366,2086,22,67,7,63,21.28
1367,1701,28,96,31,87,13.0
1367,1892,27,39,15,24,18.52
1367,2586,76,59,48,40,32.32
1368,1673,55,71,39,67,13.0
1368,1618,81,30,81,24,13.0
1371,1499,46,82,45,87,13.0
1371,1911,80,62,86,39,18.52
1371,2369,57,62,38,64,35.08
1371,2419,83,46,97,88,40.6
1372,2032,75,55,50,91,35.08
1372,1998,83,40,88,61,15.76
1372,2032,41,64,31,89,21.28
1374,1897,81,75,79,58,18.52
1376,1918,75,17,87,13,18.52
1379,2820,76,62,99,43,29.1
1381,2644,17,57,33,40,40.6
1381,1748,43,12,33,14,13.0
1384,1744,22,49,12,43,13.0
1386,1866,84,51,79,29,18.52
1386,1914,85,53,76,62,13.0
1386,2382,53,29,49,15,21.28
1386,1864,61,71,62,99,18.52
1389,1960,40,93,48,67,24.04
1389,1654,78,19,82,7,13.0
1390,1676,20,56,9,57,13.0
1390,2378,65,66,39,59,21.28
1391,2465,25,41,25,41,13.0
1392,2196,85,77,65,65,21.28
1392,5327,53,14,85,59,171.93
1394,3735,37,98,37,98,13.0
1394,2759,78,59,96,39,21.28
1395,2415,85,29,87,8,21.28
1395,1815,15,50,3,59,15.76
1396,2392,48,13,23,33,29.56
1398,2206,11,52,45,93,46.12
1400,3155,80,63,61,66,43.36
1402,1740,33,51,40,47,13.0
1403,2268,74,53,96,42,18.52
1403,1550,86,34,89,33,13.0
1404,2604,67,66,8,78,46.12
1405,1855,24,89,20,81,13.0
1406,1859,74,62,83,62,13.0
1408,1471,78,70,77,72,13.0
1408,1494,67,23,64,18,13.0
1409,1762,33,84,48,87,13.0
1411,2132,21,93,33,95,13.0
1413,2178,26,47,21,39,18.52
1413,2168,64,12,83,37,24.04
1413,1790,68,95,50,97,15.76
1415,2553,36,77,9,43,35.08
1417,1614,59,79,51,79,13.0
1418,1656,32,87,28,93,13.0
1418,2696,53,85,70,55,29.1
1418,2158,78,84,71,55,21.28
1419,2234,77,64,81,58,15.3
1423,1975,18,66,24,35,24.04
1425,1837,96,40,96,40,13.0
1426,1831,33,51,21,48,13.0
1427,2007,81,99,72,74,18.52
1430,2631,84,46,18,52,43.36
1431,1678,83,47,84,40,13.0
1436,2902,28,62,7,55,37.84
1436,1948,74,57,83,56,13.0
1437,2575,65,82,85,12,50.03
1440,2218,90,84,98,80,18.52
1440,2165,56,64,31,61,18.52
1446,4122,69,96,96,49,66.36
1446,1889,62,89,61,84,13.0
1447,2677,86,99,79,63,32.32
1447,2297,16,50,18,99,32.32
1448,4244,53,99,41,54,82.0
1451,2214,68,71,68,90,18.52
1451,1921,72,53,66,70,18.52
1451,2526,56,66,66,57,21.28
1452,2185,47,66,78,79,26.8
1452,1834,31,65,35,58,13.0
1452,2592,85,72,34,47,46.12
1452,2726,47,70,90,46,40.6
1453,3253,27,79,84,97,69.58
1454,2481,62,62,88,65,23.58
1454,1943,17,10,11,1,13.0
1457,1823,43,35,61,39,13.0
1462,2430,27,92,81,90,37.84
1463,2515,74,82,90,89,24.04
1464,1776,39,45,35,34,13.0
1464,2258,64,10,59,38,24.04
1465,2750,72,68,23,41,46.12
1466,2666,58,72,70,23,40.6
1466,1859,58,15,58,12,13.0
1468,2548,62,51,78,29,29.1
1468,1637,70,23,67,21,13.0
1469,2129,80,62,62,55,18.52
1470,2769,11,51,84,39,50.03
1471,2132,63,66,65,41,18.52
1472,2072,56,65,60,79,13.0
1472,3215,0,45,39,47,40.6
1475,2076,83,75,81,47,18.52
1479,2250,70,82,89,41,35.08
1479,1890,65,72,72,69,13.0
1480,1978,65,72,73,43,21.28
1482,2722,65,55,21,79,43.36
1483,3237,74,81,16,47,69.58
1483,2687,82,75,61,9,50.03
1485,3065,68,88,63,37,35.08
1485,2155,68,88,86,99,18.52
1489,1607,89,87,93,87,13.0
1490,2099,46,46,36,54,15.76
1490,3579,90,57,24,12,79.7
1490,1982,95,61,95,80,18.52
1491,2066,79,63,74,56,13.0
1491,1606,42,30,39,31,13.0
1491,2037,66,52,90,49,18.52
1493,1747,53,16,59,23,13.0
1494,2125,79,64,50,76,26.8
1495,1896,26,34,15,47,18.52
1496,2045,87,72,73,92,21.28
1497,2198,72,39,65,72,26.8
1498,2374,34,82,43,81,18.06
1498,1810,74,39,67,42,13.0
1498,2936,96,32,96,32,13.0
1499,2749,79,46,98,96,37.84
1501,2550,68,52,61,85,24.04
1501,1695,73,21,76,24,13.0
1504,2126,34,36,44,37,13.0
1506,1624,64,77,66,74,13.0
1507,1900,77,62,69,48,15.76
1507,2554,92,43,69,13,29.56
1508,2108,50,72,24,66,21.28
1511,3155,62,66,71,73,37.38
1512,2232,61,97,66,81,18.06
1512,2379,81,47,64,41,21.28
1513,3714,38,56,95,29,91.43
1513,1847,64,21,64,10,13.0
1513,2738,65,59,97,30,32.32
1513,2096,86,70,83,72,18.52
1514,1582,53,17,53,20,13.0
1515,2084,14,61,18,51,18.52
1516,1627,76,59,77,62,13.0
1516,2906,45,24,20,89,53.94
1521,2183,27,37,40,70,26.8
1523,2364,19,47,39,89,37.84
1525,5099,52,96,72,46,157.9
1526,1682,13,37,15,30,13.0
1528,2099,47,50,54,31,13.0
1528,2428,3,43,28,41,24.04
1528,2672,35,43,78,39,34.62
1531,2081,40,49,38,68,18.52
1532,2319,70,49,51,84,37.84
1533,1876,46,25,54,22,13.0
1533,2462,62,90,7,79,40.6
1534,2363,14,98,26,78,21.28
1534,1819,83,59,84,69,13.0
1536,2963,66,66,6,47,46.12
1536,1895,83,50,84,39,13.0
1543,2511,69,23,86,13,26.8
1544,2295,32,11,15,11,15.76
1544,1974,76,62,77,62,13.0
1544,2564,66,28,90,53,29.56
1545,3101,51,84,75,64,43.36
1546,2488,80,52,47,45,26.8
1551,2051,83,39,86,12,18.52
1552,2114,36,46,33,29,13.0
1552,3082,82,48,29,96,65.67
1552,1883,16,52,15,69,15.76
1553,2018,81,62,68,62,13.0
1553,2106,31,64,56,72,18.52
1554,2155,73,79,77,62,13.0
1554,1833,97,52,94,43,13.0
1555,2015,99,64,97,77,13.0
1558,1815,80,34,76,40,13.0
1558,1905,81,65,76,65,13.0
1560,2150,77,75,47,84,24.04
1560,2400,12,6,9,20,15.3
1561,2101,49,43,53,21,15.76
1561,2930,65,48,66,40,31.86
