start_time,end_time,start_x,start_y,end_x,end_y,money
35789,36708,85,72,82,53,17.6
35790,37725,27,76,18,57,33.7
35790,38851,84,88,53,93,40.6
35791,37970,29,61,6,75,36.0
35791,37143,41,73,69,71,19.9
35791,37459,62,90,56,87,29.1
35791,36583,81,26,92,23,13.0
35791,38332,34,41,83,75,48.65
35791,38668,88,9,66,43,45.2
35791,35868,45,51,47,51,13.0
35792,42884,70,16,25,29,149.85
35792,37052,65,85,81,90,22.2
35793,39895,72,78,60,54,61.3
35793,35943,47,70,51,72,13.0
35795,36335,33,30,48,24,15.3
35795,36157,29,90,23,88,13.0
35796,36340,8,60,5,74,13.0
35796,37599,25,33,63,39,29.1
35796,36096,39,34,38,41,13.0
35797,35917,50,9,49,6,13.0
35797,38098,42,53,87,91,42.9
35797,36328,99,63,90,59,13.0
35798,36903,29,59,25,41,22.2
35798,36473,83,47,87,43,13.0
35800,36584,72,43,72,46,13.0
35800,36221,78,74,64,82,15.3
35801,36749,89,47,84,39,13.0
35801,36759,93,42,95,51,13.0
35802,36084,37,86,44,92,13.0
35802,38761,26,41,22,84,62.45
35803,37609,77,54,36,64,38.3
35803,36469,38,58,47,49,13.0
35803,36884,91,38,82,40,13.0
35805,38382,76,24,20,68,60.15
35805,4196,74,69,25,41,442.87
35805,36397,55,21,52,33,13.0
35806,36348,90,46,88,39,13.0
35806,37187,62,99,67,87,17.6
35806,37260,85,47,94,42,19.9
35807,36653,41,96,56,79,17.6
35808,36100,27,76,32,74,13.0
35808,38263,86,99,71,50,49.8
35809,36215,64,27,47,29,15.3
35809,37259,8,59,31,93,31.4
35810,38390,80,59,39,91,45.2
35810,35989,93,86,92,87,13.0
35810,37306,28,76,46,43,31.4
35811,43732,21,69,52,23,185.5
35812,37484,33,81,2,37,40.6
35813,36071,11,28,17,31,13.0
35813,36456,81,54,79,48,13.0
35813,36033,44,19,45,23,13.0
35813,37134,56,56,26,47,24.5
35814,36302,77,79,64,86,13.0
35814,36699,25,41,54,43,22.2
35814,39798,39,29,62,49,52.1
35815,37440,80,59,94,43,29.1
35815,36400,15,24,18,3,17.6
35816,37020,80,58,60,76,24.5
35817,39018,26,83,68,68,71.65
35817,37387,45,42,51,55,22.2
35818,37678,31,61,12,31,49.8
35820,36434,15,24,21,37,13.0
35820,36922,85,76,85,70,17.6
35820,37392,60,94,88,50,36.0
35821,37387,82,42,82,49,13.0
35822,38423,50,85,62,94,73.95
35822,36025,20,32,22,27,13.0
35823,37025,61,96,40,68,29.1
35823,36641,84,87,92,98,15.3
35824,36039,47,30,53,26,13.0
35824,38106,7,39,20,84,36.0
35825,36595,62,16,75,14,15.3
35826,39792,83,45,77,79,64.75
35827,37777,55,85,28,37,38.3
35828,36973,8,51,16,81,26.8
35828,37080,81,98,65,82,22.2
35828,37421,68,79,28,91,29.1
35830,36587,89,88,81,68,17.6
35830,36199,54,37,48,41,13.0
35831,37107,50,59,46,90,22.2
35831,37880,15,27,55,32,36.0
35832,37092,7,53,25,30,26.8
35832,40309,50,69,72,42,71.65
35832,37226,40,78,73,66,29.1
35832,37158,89,48,74,57,19.9
35833,37187,74,58,44,24,38.3
35833,37656,22,45,26,45,29.1
35833,37114,35,62,23,90,22.2
35834,37102,71,66,64,52,22.2
35834,36909,37,64,32,41,19.9
35834,39371,40,39,26,41,60.15
35835,36464,18,37,7,45,13.0
35835,36582,39,56,25,42,17.6
35835,36788,40,64,24,49,19.9
35836,36366,47,24,50,37,13.0
35838,35967,87,68,83,69,13.0
35839,37908,69,99,21,77,40.6
35840,36498,20,57,11,48,13.0
35840,38896,25,31,60,47,31.4
35841,38935,0,50,54,35,56.7
35841,36890,92,62,78,54,17.6
35841,36085,35,60,34,65,13.0
35842,37503,7,51,45,27,40.6
35842,37836,54,32,12,7,36.0
35843,36957,83,46,73,51,13.0
35843,37031,86,68,74,57,19.9
35843,36397,64,21,66,18,13.0
35843,36610,16,81,22,59,17.6
35843,37426,61,87,50,63,24.5
35844,38697,60,23,19,89,63.6
35844,38477,70,34,88,44,38.3
35844,36446,73,48,85,51,13.0
35845,36822,83,73,68,48,22.2
35845,37555,85,88,43,55,40.6
35847,36696,77,76,83,52,17.6
35847,39407,30,82,49,22,70.5
35848,37242,24,61,39,64,24.5
35849,36593,41,34,25,41,17.6
35849,36125,86,10,78,5,13.0
35850,36202,74,59,74,56,13.0
35850,36551,39,53,50,71,17.6
35851,37857,83,94,30,99,36.0
35851,37054,87,43,80,51,13.0
35851,37452,71,63,66,35,33.7
35852,36544,37,69,20,83,17.6
35852,36688,84,41,86,50,13.0
35852,37337,56,87,61,84,24.5
35852,36490,94,34,81,24,15.3
35853,37256,43,27,88,23,31.4
35853,36977,43,43,11,43,24.5
35853,36238,30,87,23,80,13.0
35853,37514,99,61,70,85,36.0
35854,36344,82,34,82,34,13.0
35854,36908,81,83,81,61,19.9
35854,36858,51,93,25,84,24.5
35854,37083,77,84,26,82,31.4
35855,36385,53,29,49,23,13.0
35855,38048,77,92,88,43,38.3
35856,37962,70,22,53,44,29.1
35856,37142,92,52,82,51,17.6
35856,37323,40,54,81,91,40.6
35856,36523,24,89,7,76,19.9
35858,38992,78,62,21,46,65.9
35858,39986,68,85,65,90,38.3
35858,36544,69,55,56,45,15.3
35859,37203,67,47,44,52,24.5
35859,38502,95,30,72,73,45.2
35859,36881,75,57,86,71,17.6
35860,38189,75,69,67,90,40.6
35860,36527,25,80,40,72,15.3
35861,36600,87,94,81,98,13.0
35862,38054,88,48,76,68,31.4
35862,37960,62,56,74,37,29.1
35864,36392,48,23,58,24,13.0
35864,38431,58,17,73,51,38.3
35865,36380,94,76,94,76,13.0
35866,36121,54,56,59,56,13.0
35867,36294,8,64,11,77,13.0
35867,36115,76,80,63,82,13.0
35869,38644,7,39,43,56,45.2
35869,36386,18,43,19,37,13.0
35869,39572,67,30,94,89,54.4
35869,36820,57,61,51,79,15.3
35870,38088,69,46,26,41,36.0
35870,36925,41,96,40,62,22.2
35872,39141,31,62,59,97,61.3
35872,36581,70,37,64,17,17.6
35873,36091,78,78,74,82,13.0
35873,40526,90,93,46,94,99.25
35874,40048,80,58,87,80,52.1
35875,36422,75,78,83,70,13.0
35875,36767,20,22,49,22,22.2
35875,41526,68,58,65,63,137.2
35875,37405,83,59,76,78,29.1
35876,36351,68,72,76,63,13.0
35877,37283,86,71,61,50,26.8
35877,38757,84,76,51,31,50.95
35878,36282,90,24,92,30,13.0
35878,36911,83,54,75,77,19.9
35879,36818,93,84,95,51,22.2
35879,36627,43,69,56,65,17.6
35879,36024,31,83,26,81,13.0
35880,37800,15,94,71,66,44.05
35880,38571,58,14,75,54,42.9
35882,37540,42,68,74,48,33.7
35883,36278,71,18,70,12,13.0
35884,36171,19,64,22,57,13.0
35885,37098,40,49,3,27,31.4
35885,36965,32,78,48,76,19.9
35885,36486,29,30,28,30,13.0
35885,37485,10,20,32,47,26.8
35885,36403,40,93,22,92,15.3
35886,36426,83,44,76,38,13.0
35886,38168,41,96,76,47,46.35
35886,36805,52,43,58,30,15.3
35886,37226,44,54,70,66,24.5
35887,36966,63,41,40,42,22.2
35887,37792,96,52,72,48,26.8
35887,37627,65,69,30,96,36.0
35888,38410,77,54,35,99,55.55
35888,37735,62,94,67,54,31.4
35889,38021,48,40,42,51,29.1
35890,39447,33,51,71,90,52.1
35890,36295,83,74,84,69,13.0
35891,38071,89,21,80,84,42.9
35892,39734,75,85,59,15,87.75
35892,36280,68,92,61,94,13.0
35893,36489,53,6,46,11,13.0
35893,36927,40,73,82,71,31.4
35893,36356,41,56,27,55,13.0
35894,36386,40,83,54,82,15.3
35894,36553,9,75,15,81,13.0
35894,37622,94,84,87,47,33.7
35894,36402,30,87,46,87,13.0
35896,37965,76,46,27,75,48.65
35896,36257,34,41,46,43,13.0
35897,36844,33,51,35,56,13.0
35897,36095,43,42,39,41,13.0
35897,36521,44,55,38,68,13.0
35898,36412,26,64,14,76,15.3
35898,36301,88,51,90,47,13.0
35899,36493,41,66,43,52,13.0
35901,37641,61,73,22,91,38.3
35902,39843,90,53,79,28,55.55
35902,36332,58,57,54,62,13.0
35902,36342,23,79,19,92,13.0
35902,38192,43,36,21,68,42.9
35902,36154,81,97,79,94,13.0
35903,37164,81,83,98,88,22.2
35904,36865,83,42,87,52,15.3
35904,37915,5,53,40,30,33.7
35904,37920,60,14,64,43,26.8
35905,38155,74,62,81,41,33.7
35905,36365,56,17,68,19,13.0
35906,36542,36,86,40,89,13.0
35906,37075,44,76,28,89,19.9
35907,36314,79,70,78,79,13.0
35907,36280,40,76,40,68,13.0
35907,36047,59,86,59,86,13.0
35907,36772,39,87,40,67,15.3
35907,36079,71,21,68,19,13.0
35908,36647,57,29,58,17,13.0
35908,36328,42,66,34,82,15.3
35908,36142,33,86,37,85,13.0
35908,38069,79,47,39,66,40.6
35908,36234,32,77,32,64,13.0
35908,36988,65,41,46,51,17.6
35908,36117,82,73,78,67,13.0
35908,36479,3,20,9,12,13.0
35908,37596,21,55,50,24,38.3
35909,36183,86,73,87,65,13.0
35909,37085,95,80,95,80,13.0
35909,36499,39,50,39,59,13.0
35910,37702,8,74,41,53,33.7
35910,36863,9,29,11,52,17.6
35910,36985,79,81,83,59,22.2
35911,36277,50,76,56,72,13.0
35912,37037,31,64,24,91,19.9
35912,36958,83,47,81,24,17.6
35912,36632,49,82,24,90,19.9
35912,37276,53,5,50,23,19.9
35913,37707,38,92,22,91,33.7
35914,36936,95,45,66,26,29.1
35914,37393,73,66,51,79,29.1
35914,36451,14,11,15,26,15.3
35914,38263,50,84,50,84,13.0
35916,37394,82,50,90,96,31.4
35916,36400,64,99,55,99,13.0
35916,38117,15,94,59,56,46.35
35916,36917,61,68,84,77,19.9
35917,36487,71,20,69,12,13.0
35917,38867,55,75,27,41,47.5
35918,36262,59,99,70,98,13.0
35918,36016,45,37,48,34,13.0
35918,36739,65,85,49,73,17.6
35918,37314,40,63,50,91,33.7
35918,36895,28,37,28,33,15.3
35919,36251,60,96,57,99,13.0
35919,36196,98,87,96,89,13.0
35921,36761,9,13,19,17,15.3
35921,36894,14,61,40,39,26.8
35921,36236,29,37,39,37,13.0
35922,36309,86,95,91,99,13.0
35923,36463,84,92,89,98,13.0
35923,36345,93,78,90,87,13.0
35923,36986,22,57,39,35,26.8
35924,36167,29,39,37,38,13.0
35926,37360,40,52,59,95,33.7
35926,37607,50,78,27,41,31.4
35926,37262,36,65,47,49,19.9
35927,36444,74,37,82,31,13.0
35928,36902,34,97,34,97,13.0
35929,36374,46,87,38,87,13.0
35929,36381,97,95,91,96,13.0
35929,36501,37,73,46,82,13.0
35930,36240,84,72,78,78,13.0
35930,36706,7,46,21,56,15.3
35930,37086,71,20,88,23,17.6
35931,36828,0,35,15,23,17.6
35932,36361,49,24,58,22,13.0
35933,36792,17,79,20,86,13.0
35933,37044,61,70,30,70,26.8
35934,36466,24,32,27,26,13.0
35934,37043,81,56,96,63,17.6
35934,36579,62,54,63,67,13.0
35934,36535,31,86,34,98,13.0
35935,36763,81,23,67,35,17.6
35935,38354,72,66,32,39,61.3
35936,36129,26,27,26,34,13.0
35936,36703,7,57,7,57,13.0
35936,36646,73,56,68,66,13.0
35937,36147,43,30,48,29,13.0
35938,38587,18,88,29,43,61.3
35938,36358,47,71,41,80,13.0
35938,37237,65,82,39,87,24.5
35939,37254,80,32,61,23,17.6
35939,36665,61,72,74,78,15.3
35939,37273,62,92,20,68,33.7
35939,36750,82,78,91,97,17.6
35939,37199,57,82,28,68,24.5
35939,39630,54,26,91,93,78.55
35940,36421,34,41,47,42,13.0
35940,38460,50,56,27,92,46.35
35941,36221,88,51,90,49,13.0
35941,37068,61,83,46,87,19.9
35942,36607,86,85,85,77,13.0
35942,36291,48,98,52,93,13.0
35943,36198,45,51,44,56,13.0
35943,36497,67,99,65,88,13.0
35945,37072,43,37,27,41,19.9
35947,37322,25,39,50,23,26.8
35947,38287,52,22,88,43,36.0
35947,38076,23,78,73,64,36.0
35948,38230,26,75,16,96,46.35
35948,39013,32,99,59,84,40.6
35948,36248,85,98,80,97,13.0
35949,36616,76,69,70,46,17.6
35949,36435,37,51,47,51,13.0
35949,37071,25,32,36,44,17.6
35949,36582,43,30,29,41,15.3
35950,37551,72,51,70,13,36.0
35950,37563,11,71,22,67,29.1
35950,37507,22,91,28,64,24.5
35950,37881,63,52,1,57,38.3
35951,37512,72,53,32,90,40.6
35951,36665,85,38,84,25,13.0
35952,37784,81,72,83,64,29.1
35953,36988,79,51,66,52,17.6
35954,39529,0,70,38,68,70.5
35954,38184,54,27,71,71,40.6
35954,38958,76,46,7,46,79.7
35954,37284,54,35,10,35,31.4
35954,37067,24,88,50,95,29.1
35955,37208,91,49,87,69,19.9
35956,36911,41,51,53,73,19.9
35956,36247,86,99,90,97,13.0
35958,36076,99,46,96,46,13.0
35958,36207,91,84,95,81,13.0
35958,38417,94,82,77,50,36.0
35959,37563,26,48,57,62,31.4
35959,36899,19,47,39,56,19.9
35959,36182,37,74,33,76,13.0
35959,36585,62,75,72,62,15.3
35959,37761,60,62,94,66,33.7
35960,36426,21,15,13,9,13.0
35960,37504,31,89,91,96,40.6
35961,37897,11,56,36,61,26.8
35961,36909,79,85,94,85,17.6
35964,37617,94,85,81,51,26.8
35965,36502,65,41,64,23,15.3
35965,37249,76,49,81,72,19.9
35966,36521,66,32,58,30,13.0
35966,38083,51,20,70,19,33.7
35967,38893,88,92,49,22,76.25
35967,36388,98,87,95,81,13.0
35968,36784,19,59,27,81,17.6
35969,36947,80,76,90,48,19.9
35969,37469,11,45,50,24,33.7
35969,37298,71,76,31,58,29.1
35970,36905,70,21,81,22,13.0
35971,36424,40,21,48,30,13.0
35971,36606,23,92,32,88,13.0
35971,36971,70,78,82,51,24.5
35972,37484,38,68,77,66,29.1
35973,37041,62,39,57,47,13.0
35974,39193,76,75,70,84,33.7
35975,36407,22,60,22,67,13.0
35975,36974,74,82,46,78,19.9
35975,36813,47,47,29,65,22.2
35975,36338,37,41,38,28,13.0
35976,36757,31,76,39,89,17.6
35976,37132,45,37,16,53,24.5
35976,37399,36,59,60,77,24.5
35977,37599,50,81,13,57,33.7
35977,36380,47,61,41,61,13.0
35978,36799,30,87,22,56,22.2
35978,36325,46,70,47,64,13.0
35978,36657,22,57,22,57,13.0
35978,36164,76,66,83,69,13.0
35979,37186,68,92,58,94,19.9
35980,36639,61,84,72,70,15.3
35980,37815,63,41,5,23,42.9
35981,38202,35,51,53,16,36.0
35981,37558,22,27,16,0,29.1
35983,37328,50,85,25,88,22.2
35983,36620,46,24,68,28,15.3
35983,37516,36,87,46,49,24.5
35984,37317,45,60,26,39,26.8
35984,37332,61,38,61,44,13.0
35984,36287,25,33,27,35,13.0
35984,38737,94,89,94,89,36.0
35985,36585,43,41,43,35,13.0
35985,37665,43,51,73,37,29.1
35986,38185,93,77,91,81,56.7
35986,37991,43,52,91,49,36.0
35986,36266,69,64,66,69,13.0
35986,36256,24,91,31,92,13.0
35987,36693,68,82,71,64,15.3
35987,36826,46,3,49,22,17.6
35987,36139,69,55,68,52,13.0
35987,37446,3,48,41,12,36.0
35989,38933,41,90,70,18,72.8
35989,36931,15,35,18,43,13.0
35989,36153,54,82,48,82,13.0
35990,40391,45,66,62,58,49.8
35990,36817,10,27,12,23,15.3
35990,36385,40,68,38,85,13.0
35991,36138,44,96,50,97,13.0
35991,37743,6,32,24,89,38.3
35992,36738,50,78,50,62,15.3
35993,38178,87,95,70,74,33.7
35993,36427,91,88,91,97,13.0
35993,36667,44,14,62,19,17.6
35993,38300,51,31,3,35,42.9
35994,36880,32,64,32,64,13.0
35994,36310,48,48,47,49,13.0
35994,36657,81,56,94,53,13.0
35994,36428,94,76,94,56,13.0
35994,36180,87,96,85,91,13.0
35995,36596,27,69,39,56,15.3
35996,36203,61,71,61,81,13.0
35997,37324,59,0,58,14,13.0
35997,38092,33,82,33,82,13.0
35997,37318,24,19,26,26,22.2
35998,36190,55,43,61,42,13.0
35999,38061,54,31,41,55,26.8
35999,37868,39,37,28,59,29.1
36000,38083,67,41,66,64,33.7
36000,38460,11,61,31,87,38.3
36001,37970,36,87,45,50,33.7
36002,36962,43,48,38,38,15.3
36002,37344,78,77,97,51,24.5
36004,37204,39,53,44,37,17.6
36004,40384,43,48,88,86,88.9
36006,37449,28,32,9,56,29.1
36006,36388,24,49,17,55,13.0
36006,36604,71,19,50,22,17.6
36007,37059,43,29,27,41,19.9
36008,36694,82,59,80,63,13.0
36008,36219,17,57,27,56,13.0
36009,37521,83,49,35,47,31.4
36010,36987,49,75,27,75,17.6
36010,37329,72,42,91,48,24.5
36010,37584,4,43,47,47,26.8
36010,36400,47,50,42,52,13.0
36011,38723,22,41,68,46,40.6
36011,36881,26,61,24,88,17.6
36011,37022,49,84,27,74,22.2
36011,36404,30,89,29,81,13.0
36013,36172,60,62,64,62,13.0
36013,38022,10,56,35,78,36.0
36013,36298,37,56,40,61,13.0
36014,36610,39,47,34,30,15.3
36015,37966,27,89,91,48,61.3
36015,37456,99,49,77,43,26.8
36015,36466,72,77,61,78,13.0
36015,36654,32,50,11,47,17.6
36016,37558,78,34,85,35,13.0
36017,36333,42,78,41,71,13.0
36017,37281,93,77,88,9,24.5
36017,37041,15,41,11,14,19.9
36018,36961,77,76,76,75,15.3
36018,36247,25,87,24,91,13.0
36019,36789,33,37,52,38,15.3
36019,37162,85,59,62,81,26.8
36019,36441,21,61,18,52,13.0
36020,37262,55,71,28,41,29.1
36020,36928,40,73,19,64,29.1
36020,36680,44,84,36,77,17.6
36021,38115,26,39,42,82,40.6
36021,36580,90,87,92,83,13.0
36022,36587,61,18,60,4,13.0
36022,36639,37,56,47,51,13.0
36022,37353,89,50,93,83,26.8
36023,37774,26,31,41,66,29.1
36024,37692,61,53,78,79,31.4
36024,36325,95,84,98,86,13.0
36024,36494,45,59,35,64,13.0
36024,36544,15,46,14,43,13.0
36025,36919,54,34,26,37,19.9
36025,37598,65,86,63,53,24.5
36025,36619,50,88,48,80,15.3
36026,37151,71,83,56,69,22.2
36026,37076,10,78,26,81,15.3
36026,37934,37,81,60,21,44.05
36026,38606,46,20,52,43,33.7
36026,36412,6,55,1,60,13.0
36027,37738,74,54,78,62,31.4
36027,37543,18,57,15,31,31.4
36027,36621,61,44,65,41,13.0
36027,37743,87,39,70,39,26.8
36028,38939,48,31,76,19,40.6
36028,36431,92,52,99,51,13.0
36028,37199,47,48,62,61,17.6
36030,36925,18,69,39,86,24.5
36030,37058,29,96,22,83,17.6
36030,37590,54,67,63,95,26.8
36031,36425,39,91,45,87,13.0
36031,36995,48,37,48,37,13.0
36031,36571,40,62,44,84,17.6
36031,36553,71,60,74,55,13.0
36032,37445,83,35,83,55,19.9
36033,36756,19,39,15,46,13.0
36033,37032,43,66,25,41,29.1
36033,37365,97,65,77,62,19.9
36034,37791,36,87,49,22,42.9
36034,36597,14,85,7,66,17.6
36034,41450,15,16,84,25,93.5
36035,36809,74,35,67,45,15.3
36035,37644,81,31,59,39,24.5
36035,36817,40,63,41,81,26.8
36037,36274,58,19,60,18,13.0
36037,38166,96,52,63,51,29.1
36039,38199,43,36,80,48,33.7
36039,36483,52,72,47,69,13.0
36040,38624,68,94,70,60,40.6
36041,38791,46,82,46,78,70.5
36041,36461,83,62,83,60,13.0
36043,36560,33,82,25,86,13.0
36044,36465,22,46,11,50,13.0
36044,44063,36,87,77,58,145.25
36046,39245,53,13,53,13,13.0
36046,36347,35,37,38,24,13.0
36046,36219,3,20,9,23,13.0
36047,38382,33,96,3,50,60.15
36048,37465,48,83,26,41,38.3
36048,37468,7,34,49,22,33.7
36049,36410,83,97,87,91,13.0
36050,38377,37,85,54,56,42.9
36051,37311,76,73,79,85,19.9
36051,36795,32,72,31,50,17.6
36052,37677,22,35,47,66,33.7
36052,36122,7,37,7,34,13.0
36052,37000,31,76,10,61,24.5
36053,37046,24,90,7,73,22.2
36055,36508,83,98,90,94,13.0
36055,37324,71,39,83,51,19.9
36055,36551,56,18,58,17,13.0
36056,36959,65,57,76,62,15.3
36056,37567,72,71,91,94,24.5
36056,36621,24,95,41,92,15.3
36057,36825,42,90,39,91,13.0
36057,38132,35,87,98,47,61.3
36057,36599,90,51,83,56,13.0
36058,37237,50,90,27,70,26.8
36058,36674,31,85,14,61,22.2
36059,36600,27,75,21,88,13.0
36060,37992,20,74,32,30,38.3
36061,39461,87,94,87,91,52.1
36061,36625,88,98,92,90,13.0
36062,38771,54,27,81,51,33.7
36062,36541,81,98,64,94,13.0
36062,37625,74,63,33,88,36.0
36063,36552,44,6,44,24,13.0
36063,37821,40,63,81,24,44.05
36064,37045,16,50,45,45,19.9
36064,38423,94,53,27,81,53.25
36064,37205,83,48,72,66,19.9
36065,37519,3,59,51,25,40.6
36065,38292,13,76,83,54,56.7
36066,38510,97,54,35,64,49.8
36066,36339,36,61,39,64,13.0
36068,37989,0,38,28,91,40.6
36068,38475,33,47,48,37,31.4
36069,38137,49,71,86,39,40.6
36069,37675,97,52,70,46,24.5
36069,36543,42,14,48,23,13.0
36070,36717,14,49,36,45,17.6
36070,36524,84,43,83,48,13.0
36070,36505,25,62,28,64,13.0
36070,37472,9,74,71,92,44.05
36070,36860,44,14,20,3,22.2
36071,36761,33,14,50,9,17.6
36071,37484,65,70,58,72,29.1
36071,36428,72,39,64,41,13.0
36072,36446,37,53,39,47,13.0
36072,36926,83,42,85,25,15.3
36073,37017,44,96,42,81,19.9
36073,37250,68,93,68,89,17.6
36073,37186,82,71,72,54,17.6
36073,37424,42,71,25,99,24.5
36074,38329,97,39,86,75,33.7
36074,37105,10,64,8,75,15.3
36076,36084,88,86,88,86,13.0
36076,37811,96,80,50,24,54.4
36077,36574,69,42,74,37,13.0
36077,36395,7,62,7,78,13.0
36077,37622,40,50,60,6,38.3
36078,38557,49,95,76,51,48.65
36078,37185,30,49,49,22,26.8
36079,37096,15,27,6,23,17.6
36079,39122,25,39,90,50,52.1
36079,36512,23,19,22,31,13.0
36080,38402,84,19,76,50,33.7
36080,36869,33,83,13,67,22.2
36083,36829,95,43,86,39,13.0
36083,37266,21,57,49,22,36.0
36083,37106,49,18,40,25,19.9
36084,36204,39,54,37,53,13.0
36085,37463,55,74,66,41,29.1
36085,36866,76,66,72,84,17.6
36085,36721,68,74,76,66,15.3
36085,39582,22,11,75,50,68.2
36086,37466,63,27,56,35,13.0
36086,37305,86,41,88,49,13.0
36086,37085,8,55,34,59,19.9
36086,37398,69,43,79,53,19.9
36087,36744,18,62,14,43,15.3
36087,38497,27,61,95,91,55.55
36088,37000,33,37,0,20,24.5
36088,37619,89,38,89,51,22.2
36090,36571,74,82,59,94,19.9
36091,37134,94,74,82,71,13.0
36091,37078,17,34,0,24,19.9
36091,37341,25,75,41,90,22.2
36091,37836,18,61,73,92,50.95
36091,38082,93,26,84,85,40.6
36092,37533,74,58,52,69,26.8
36092,38217,69,46,60,14,40.6
36092,37896,10,47,50,24,38.3
36092,37540,59,72,68,94,24.5
36092,36617,78,62,80,54,13.0
36093,36658,78,81,77,78,13.0
36093,36282,13,58,17,57,13.0
36093,38317,47,26,47,26,13.0
36094,37185,52,93,44,90,17.6
36094,37714,71,96,77,81,24.5
36094,36714,30,34,39,45,13.0
36094,36709,23,57,16,76,17.6
36094,37536,68,48,27,41,26.8
36095,37960,48,62,60,62,29.1
36095,38015,78,66,90,87,33.7
36097,37238,25,75,40,54,24.5
36097,36840,86,56,91,61,13.0
36097,38408,46,82,49,24,47.5
36097,37108,96,39,84,24,17.6
36097,38357,9,44,43,53,33.7
36098,37596,68,95,61,84,24.5
36098,38322,52,39,35,61,36.0
36099,36519,38,28,46,31,13.0
36100,36520,46,30,54,35,13.0
36100,37310,43,35,50,24,26.8
36102,37872,52,39,85,47,29.1
36102,39431,58,26,63,48,38.3
36103,36485,83,63,83,56,13.0
36103,37556,34,56,12,21,33.7
36105,36818,85,77,87,62,15.3
36107,36837,19,63,49,71,22.2
36107,37406,39,58,33,53,17.6
36109,36267,67,34,66,37,13.0
36109,36846,56,27,64,16,13.0
36109,38876,50,80,26,41,55.55
36110,37384,36,87,11,58,31.4
36110,36735,44,57,35,37,15.3
36111,36448,83,41,89,39,13.0
36111,38016,32,39,20,88,36.0
36111,36832,56,65,70,72,15.3
36111,38062,92,95,82,61,33.7
36112,36769,20,87,7,75,17.6
36112,37176,55,35,53,10,19.9
36112,36586,44,48,38,51,13.0
36112,36829,50,15,61,18,15.3
36113,38984,18,92,26,29,73.95
36114,37443,74,74,99,64,26.8
36114,39961,44,19,44,89,75.1
36114,39733,44,37,39,66,63.6
36114,37558,89,65,50,71,29.1
36115,37046,90,55,97,51,13.0
36117,40548,72,23,68,96,67.05
36117,36551,18,59,13,76,15.3
36118,36660,37,40,42,42,13.0
36119,38144,92,86,83,55,31.4
36121,36542,90,36,85,39,13.0
36121,37385,78,83,86,92,17.6
36121,39228,63,84,94,31,63.6
36122,36537,2,85,13,82,13.0
36122,38660,26,41,81,63,53.25
36122,37953,74,56,48,51,26.8
36123,36787,92,52,83,62,13.0
36123,37517,49,91,23,85,24.5
36124,39114,48,23,46,89,48.65
36124,37045,87,91,97,89,13.0
36124,37262,45,15,41,36,17.6
36124,36782,68,76,64,90,13.0
36124,37700,39,66,27,41,29.1
36124,36424,11,50,11,43,13.0
36124,37907,11,44,20,91,36.0
36125,36871,39,90,33,86,19.9
36126,40427,40,89,40,89,95.8
36127,36465,6,55,1,55,13.0
36127,37089,82,51,86,72,19.9
36127,37369,44,28,45,34,19.9
36128,37748,66,57,31,48,31.4
36129,39334,64,48,84,69,47.5
36129,37959,39,37,73,34,29.1
36129,37367,86,68,89,89,22.2
36130,37135,39,42,42,52,13.0
36130,37862,20,41,53,82,38.3
36131,36489,37,37,40,39,13.0
36131,37188,18,24,12,2,22.2
36131,37457,42,14,15,30,26.8
36131,36390,22,87,24,86,13.0
36134,36749,31,90,40,69,19.9
36135,37869,38,57,75,34,38.3
36136,36406,81,39,82,39,13.0
36136,37131,79,46,65,48,15.3
36137,37839,95,50,83,25,29.1
